PRISM Time Series Data
Locations: 157
"Climate variables: ppt,tmin,tmax"
Spatial resolution: 4km
Period: 2021-01-01 - 2021-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: Off
Time series generated: 2022-Nov-13
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmax (degrees F)
Location 2,-117.0862,32.5453,190,2021-01-02,0.00,47.8,65.1
Location 2,-117.0862,32.5453,190,2021-01-03,0.00,48.8,62.3
Location 2,-117.0862,32.5453,190,2021-01-04,0.00,46.9,60.3
Location 2,-117.0862,32.5453,190,2021-01-05,0.00,47.5,61.6
Location 2,-117.0862,32.5453,190,2021-01-06,0.00,46.9,57.8
Location 2,-117.0862,32.5453,190,2021-01-07,0.00,47.2,59.2
Location 2,-117.0862,32.5453,190,2021-01-08,0.00,46.7,67.3
Location 2,-117.0862,32.5453,190,2021-01-09,0.00,45.9,63.0
Location 2,-117.0862,32.5453,190,2021-01-10,0.00,46.9,65.7
Location 2,-117.0862,32.5453,190,2021-01-11,0.00,51.8,70.6
Location 2,-117.0862,32.5453,190,2021-01-12,0.00,51.4,68.3
Location 2,-117.0862,32.5453,190,2021-01-13,0.00,52.2,70.8
Location 2,-117.0862,32.5453,190,2021-01-14,0.00,52.4,70.3
Location 2,-117.0862,32.5453,190,2021-01-15,0.00,57.7,80.0
Location 2,-117.0862,32.5453,190,2021-01-16,0.00,61.7,83.2
Location 2,-117.0862,32.5453,190,2021-01-17,0.00,57.7,78.5
Location 2,-117.0862,32.5453,190,2021-01-18,0.00,55.9,76.5
Location 2,-117.0862,32.5453,190,2021-01-19,0.00,51.0,67.6
Location 2,-117.0862,32.5453,190,2021-01-20,0.00,50.0,69.0
Location 2,-117.0862,32.5453,190,2021-01-21,0.02,57.1,68.5
Location 2,-117.0862,32.5453,190,2021-01-22,0.00,53.3,66.2
Location 2,-117.0862,32.5453,190,2021-01-23,0.06,50.9,64.3
Location 2,-117.0862,32.5453,190,2021-01-24,0.38,46.0,55.9
Location 2,-117.0862,32.5453,190,2021-01-25,0.33,45.6,56.1
Location 2,-117.0862,32.5453,190,2021-01-26,0.05,46.4,52.8
Location 2,-117.0862,32.5453,190,2021-01-27,0.00,44.5,54.3
Location 2,-117.0862,32.5453,190,2021-01-28,0.00,44.2,58.1
Location 2,-117.0862,32.5453,190,2021-01-29,0.76,47.9,61.4
Location 2,-117.0862,32.5453,190,2021-01-30,0.36,47.1,58.4
Location 2,-117.0862,32.5453,190,2021-01-31,0.00,46.3,58.5
Location 2,-117.0862,32.5453,190,2021-02-01,0.00,49.7,64.9
Location 2,-117.0862,32.5453,190,2021-02-02,0.00,55.7,67.3
Location 2,-117.0862,32.5453,190,2021-02-03,0.00,51.7,64.3
Location 2,-117.0862,32.5453,190,2021-02-04,0.00,49.5,59.2
Location 2,-117.0862,32.5453,190,2021-02-05,0.00,48.1,59.8
Location 2,-117.0862,32.5453,190,2021-02-06,0.00,48.5,61.6
Location 2,-117.0862,32.5453,190,2021-02-07,0.00,46.1,67.2
Location 2,-117.0862,32.5453,190,2021-02-08,0.00,45.8,60.7
Location 2,-117.0862,32.5453,190,2021-02-09,0.00,47.3,57.4
Location 2,-117.0862,32.5453,190,2021-02-10,0.00,51.4,57.9
Location 2,-117.0862,32.5453,190,2021-02-11,0.00,48.3,58.8
Location 2,-117.0862,32.5453,190,2021-02-12,0.00,48.2,61.9
Location 2,-117.0862,32.5453,190,2021-02-13,0.05,50.8,58.9
Location 2,-117.0862,32.5453,190,2021-02-14,0.00,50.1,59.0
Location 2,-117.0862,32.5453,190,2021-02-15,0.00,50.3,60.4
Location 2,-117.0862,32.5453,190,2021-02-16,0.19,49.4,60.1
Location 2,-117.0862,32.5453,190,2021-02-17,0.00,50.0,59.2
Location 2,-117.0862,32.5453,190,2021-02-18,0.00,47.8,59.9
Location 2,-117.0862,32.5453,190,2021-02-19,0.00,48.5,65.0
Location 2,-117.0862,32.5453,190,2021-02-20,0.00,48.4,66.2
Location 2,-117.0862,32.5453,190,2021-02-21,0.00,48.7,60.1
Location 2,-117.0862,32.5453,190,2021-02-22,0.00,49.4,74.3
Location 2,-117.0862,32.5453,190,2021-02-23,0.00,53.0,79.3
Location 2,-117.0862,32.5453,190,2021-02-24,0.00,49.8,70.8
Location 2,-117.0862,32.5453,190,2021-02-25,0.00,46.5,68.6
Location 2,-117.0862,32.5453,190,2021-02-26,0.00,45.8,71.4
Location 2,-117.0862,32.5453,190,2021-02-27,0.00,48.0,69.2
Location 2,-117.0862,32.5453,190,2021-02-28,0.00,46.9,60.7
Location 2,-117.0862,32.5453,190,2021-03-01,0.00,49.5,69.2
Location 2,-117.0862,32.5453,190,2021-03-02,0.00,48.7,74.3
Location 2,-117.0862,32.5453,190,2021-03-03,0.00,47.1,67.9
Location 2,-117.0862,32.5453,190,2021-03-04,0.63,45.3,59.0
Location 2,-117.0862,32.5453,190,2021-03-05,0.00,46.6,63.3
Location 2,-117.0862,32.5453,190,2021-03-06,0.00,52.0,65.2
Location 2,-117.0862,32.5453,190,2021-03-07,0.00,51.0,62.1
Location 2,-117.0862,32.5453,190,2021-03-08,0.00,51.0,59.7
Location 2,-117.0862,32.5453,190,2021-03-09,0.00,51.9,59.5
Location 2,-117.0862,32.5453,190,2021-03-10,0.21,48.9,58.6
Location 2,-117.0862,32.5453,190,2021-03-11,0.40,48.9,57.4
Location 2,-117.0862,32.5453,190,2021-03-12,0.14,45.8,55.4
Location 2,-117.0862,32.5453,190,2021-03-13,0.01,44.9,55.1
Location 2,-117.0862,32.5453,190,2021-03-14,0.00,48.5,58.1
Location 2,-117.0862,32.5453,190,2021-03-15,0.00,51.5,57.1
Location 2,-117.0862,32.5453,190,2021-03-16,0.20,48.8,55.0
Location 2,-117.0862,32.5453,190,2021-03-17,0.00,45.0,55.4
Location 2,-117.0862,32.5453,190,2021-03-18,0.00,44.6,58.2
Location 2,-117.0862,32.5453,190,2021-03-19,0.00,48.6,60.0
Location 2,-117.0862,32.5453,190,2021-03-20,0.00,49.2,64.0
Location 2,-117.0862,32.5453,190,2021-03-21,0.00,49.2,60.8
Location 2,-117.0862,32.5453,190,2021-03-22,0.00,48.3,59.0
Location 2,-117.0862,32.5453,190,2021-03-23,0.00,48.1,61.4
Location 2,-117.0862,32.5453,190,2021-03-24,0.00,49.4,58.4
Location 2,-117.0862,32.5453,190,2021-03-25,0.00,48.2,60.9
Location 2,-117.0862,32.5453,190,2021-03-26,0.12,49.8,57.8
Location 2,-117.0862,32.5453,190,2021-03-27,0.00,47.8,58.1
Location 2,-117.0862,32.5453,190,2021-03-28,0.00,48.4,68.1
Location 2,-117.0862,32.5453,190,2021-03-29,0.00,53.0,79.4
Location 2,-117.0862,32.5453,190,2021-03-30,0.00,51.2,68.5
Location 2,-117.0862,32.5453,190,2021-03-31,0.00,51.5,62.6
Location 2,-117.0862,32.5453,190,2021-04-01,0.00,51.0,86.5
Location 2,-117.0862,32.5453,190,2021-04-02,0.00,54.8,85.8
Location 2,-117.0862,32.5453,190,2021-04-03,0.00,52.5,64.4
Location 2,-117.0862,32.5453,190,2021-04-04,0.00,51.2,62.6
Location 2,-117.0862,32.5453,190,2021-04-05,0.00,49.9,68.9
Location 2,-117.0862,32.5453,190,2021-04-06,0.00,54.2,60.9
Location 2,-117.0862,32.5453,190,2021-04-07,0.00,52.9,62.4
Location 2,-117.0862,32.5453,190,2021-04-08,0.00,53.5,68.3
Location 2,-117.0862,32.5453,190,2021-04-09,0.00,53.3,63.7
Location 2,-117.0862,32.5453,190,2021-04-10,0.00,53.8,63.7
Location 2,-117.0862,32.5453,190,2021-04-11,0.00,54.5,64.1
Location 2,-117.0862,32.5453,190,2021-04-12,0.00,55.5,61.9
Location 2,-117.0862,32.5453,190,2021-04-13,0.00,55.3,62.0
Location 2,-117.0862,32.5453,190,2021-04-14,0.00,52.8,56.9
Location 2,-117.0862,32.5453,190,2021-04-15,0.00,51.5,59.0
Location 2,-117.0862,32.5453,190,2021-04-16,0.00,49.4,60.8
Location 2,-117.0862,32.5453,190,2021-04-17,0.00,53.4,62.1
Location 2,-117.0862,32.5453,190,2021-04-18,0.00,54.3,61.4
Location 2,-117.0862,32.5453,190,2021-04-19,0.00,53.3,75.7
Location 2,-117.0862,32.5453,190,2021-04-20,0.00,53.9,75.9
Location 2,-117.0862,32.5453,190,2021-04-21,0.00,54.8,60.5
Location 2,-117.0862,32.5453,190,2021-04-22,0.01,54.2,59.6
Location 2,-117.0862,32.5453,190,2021-04-23,0.00,54.1,58.8
Location 2,-117.0862,32.5453,190,2021-04-24,0.00,54.9,60.0
Location 2,-117.0862,32.5453,190,2021-04-25,0.00,55.7,62.6
Location 2,-117.0862,32.5453,190,2021-04-26,0.00,55.6,60.8
Location 2,-117.0862,32.5453,190,2021-04-27,0.06,53.7,60.0
Location 2,-117.0862,32.5453,190,2021-04-28,0.00,50.4,60.2
Location 2,-117.0862,32.5453,190,2021-04-29,0.00,49.5,68.0
Location 2,-117.0862,32.5453,190,2021-04-30,0.00,55.7,76.9
Location 2,-117.0862,32.5453,190,2021-05-01,0.00,57.8,79.6
Location 2,-117.0862,32.5453,190,2021-05-02,0.00,56.7,64.1
Location 2,-117.0862,32.5453,190,2021-05-03,0.02,55.9,61.7
Location 2,-117.0862,32.5453,190,2021-05-04,0.00,56.9,65.1
Location 2,-117.0862,32.5453,190,2021-05-05,0.00,57.4,66.3
Location 2,-117.0862,32.5453,190,2021-05-06,0.00,56.9,66.6
Location 2,-117.0862,32.5453,190,2021-05-07,0.00,57.0,62.0
Location 2,-117.0862,32.5453,190,2021-05-08,0.00,57.2,62.8
Location 2,-117.0862,32.5453,190,2021-05-09,0.00,56.8,62.2
Location 2,-117.0862,32.5453,190,2021-05-10,0.00,56.9,63.2
Location 2,-117.0862,32.5453,190,2021-05-11,0.00,57.0,63.0
Location 2,-117.0862,32.5453,190,2021-05-12,0.00,57.2,62.3
Location 2,-117.0862,32.5453,190,2021-05-13,0.00,58.6,64.8
Location 2,-117.0862,32.5453,190,2021-05-14,0.00,58.8,66.4
Location 2,-117.0862,32.5453,190,2021-05-15,0.00,58.3,65.0
Location 2,-117.0862,32.5453,190,2021-05-16,0.00,56.5,63.0
Location 2,-117.0862,32.5453,190,2021-05-17,0.00,55.8,61.1
Location 2,-117.0862,32.5453,190,2021-05-18,0.00,56.9,64.1
Location 2,-117.0862,32.5453,190,2021-05-19,0.00,58.3,63.7
Location 2,-117.0862,32.5453,190,2021-05-20,0.00,58.3,65.0
Location 2,-117.0862,32.5453,190,2021-05-21,0.00,55.1,62.7
Location 2,-117.0862,32.5453,190,2021-05-22,0.00,53.2,61.6
Location 2,-117.0862,32.5453,190,2021-05-23,0.00,51.3,60.7
Location 2,-117.0862,32.5453,190,2021-05-24,0.00,51.2,65.7
Location 2,-117.0862,32.5453,190,2021-05-25,0.00,54.8,69.3
Location 2,-117.0862,32.5453,190,2021-05-26,0.00,57.2,74.2
Location 2,-117.0862,32.5453,190,2021-05-27,0.00,57.0,67.2
Location 2,-117.0862,32.5453,190,2021-05-28,0.00,57.2,62.4
Location 2,-117.0862,32.5453,190,2021-05-29,0.00,57.6,63.5
Location 2,-117.0862,32.5453,190,2021-05-30,0.00,56.4,61.8
Location 2,-117.0862,32.5453,190,2021-05-31,0.00,56.6,62.7
Location 2,-117.0862,32.5453,190,2021-06-01,0.00,57.6,64.2
Location 2,-117.0862,32.5453,190,2021-06-02,0.00,58.1,63.3
Location 2,-117.0862,32.5453,190,2021-06-03,0.00,57.8,65.0
Location 2,-117.0862,32.5453,190,2021-06-04,0.00,58.5,64.6
Location 2,-117.0862,32.5453,190,2021-06-05,0.00,58.3,65.4
Location 2,-117.0862,32.5453,190,2021-06-06,0.00,59.0,65.4
Location 2,-117.0862,32.5453,190,2021-06-07,0.00,59.1,65.1
Location 2,-117.0862,32.5453,190,2021-06-08,0.00,58.7,63.7
Location 2,-117.0862,32.5453,190,2021-06-09,0.00,59.0,65.5
Location 2,-117.0862,32.5453,190,2021-06-10,0.00,56.1,66.0
Location 2,-117.0862,32.5453,190,2021-06-11,0.00,55.6,66.6
Location 2,-117.0862,32.5453,190,2021-06-12,0.00,56.2,68.3
Location 2,-117.0862,32.5453,190,2021-06-13,0.00,57.4,68.1
Location 2,-117.0862,32.5453,190,2021-06-14,0.00,59.4,68.3
Location 2,-117.0862,32.5453,190,2021-06-15,0.00,59.4,68.4
Location 2,-117.0862,32.5453,190,2021-06-16,0.00,62.5,80.2
Location 2,-117.0862,32.5453,190,2021-06-17,0.00,61.6,74.9
Location 2,-117.0862,32.5453,190,2021-06-18,0.00,61.4,72.3
Location 2,-117.0862,32.5453,190,2021-06-19,0.00,61.9,67.6
Location 2,-117.0862,32.5453,190,2021-06-20,0.00,61.9,67.3
Location 2,-117.0862,32.5453,190,2021-06-21,0.00,61.2,67.3
Location 2,-117.0862,32.5453,190,2021-06-22,0.00,61.8,67.4
Location 2,-117.0862,32.5453,190,2021-06-23,0.00,63.7,68.2
Location 2,-117.0862,32.5453,190,2021-06-24,0.04,62.9,68.4
Location 2,-117.0862,32.5453,190,2021-06-25,0.00,62.0,68.4
Location 2,-117.0862,32.5453,190,2021-06-26,0.00,61.6,68.6
Location 2,-117.0862,32.5453,190,2021-06-27,0.00,61.5,66.4
Location 2,-117.0862,32.5453,190,2021-06-28,0.00,61.9,69.3
Location 2,-117.0862,32.5453,190,2021-06-29,0.00,61.9,68.9
Location 2,-117.0862,32.5453,190,2021-06-30,0.00,63.5,69.4
Location 2,-117.0862,32.5453,190,2021-07-01,0.00,63.3,67.5
Location 2,-117.0862,32.5453,190,2021-07-02,0.00,63.4,69.3
Location 2,-117.0862,32.5453,190,2021-07-03,0.00,64.0,68.2
Location 2,-117.0862,32.5453,190,2021-07-04,0.00,63.1,68.1
Location 2,-117.0862,32.5453,190,2021-07-05,0.00,63.4,68.3
Location 2,-117.0862,32.5453,190,2021-07-06,0.00,63.4,68.8
Location 2,-117.0862,32.5453,190,2021-07-07,0.00,62.4,67.5
Location 2,-117.0862,32.5453,190,2021-07-08,0.00,62.6,68.2
Location 2,-117.0862,32.5453,190,2021-07-09,0.00,63.4,70.6
Location 2,-117.0862,32.5453,190,2021-07-10,0.00,65.0,71.0
Location 2,-117.0862,32.5453,190,2021-07-11,0.00,65.8,74.7
Location 2,-117.0862,32.5453,190,2021-07-12,0.00,65.7,70.8
Location 2,-117.0862,32.5453,190,2021-07-13,0.00,66.1,71.8
Location 2,-117.0862,32.5453,190,2021-07-14,0.00,66.3,71.7
Location 2,-117.0862,32.5453,190,2021-07-15,0.00,66.2,71.3
Location 2,-117.0862,32.5453,190,2021-07-16,0.00,66.1,71.6
Location 2,-117.0862,32.5453,190,2021-07-17,0.00,65.8,72.6
Location 2,-117.0862,32.5453,190,2021-07-18,0.00,66.7,72.8
Location 2,-117.0862,32.5453,190,2021-07-19,0.00,68.3,75.2
Location 2,-117.0862,32.5453,190,2021-07-20,0.00,68.0,74.9
Location 2,-117.0862,32.5453,190,2021-07-21,0.00,67.3,76.2
Location 2,-117.0862,32.5453,190,2021-07-22,0.00,67.0,73.7
Location 2,-117.0862,32.5453,190,2021-07-23,0.00,65.9,72.8
Location 2,-117.0862,32.5453,190,2021-07-24,0.00,65.9,72.6
Location 2,-117.0862,32.5453,190,2021-07-25,0.00,66.3,71.5
Location 2,-117.0862,32.5453,190,2021-07-26,0.04,66.6,70.5
Location 2,-117.0862,32.5453,190,2021-07-27,0.00,67.2,71.7
Location 2,-117.0862,32.5453,190,2021-07-28,0.00,65.8,71.7
Location 2,-117.0862,32.5453,190,2021-07-29,0.00,65.3,72.8
Location 2,-117.0862,32.5453,190,2021-07-30,0.00,64.9,72.2
Location 2,-117.0862,32.5453,190,2021-07-31,0.00,62.9,71.1
Location 2,-117.0862,32.5453,190,2021-08-01,0.00,61.6,72.1
Location 2,-117.0862,32.5453,190,2021-08-02,0.00,61.6,74.6
Location 2,-117.0862,32.5453,190,2021-08-03,0.00,62.6,75.0
Location 2,-117.0862,32.5453,190,2021-08-04,0.00,63.3,72.2
Location 2,-117.0862,32.5453,190,2021-08-05,0.00,63.4,70.2
Location 2,-117.0862,32.5453,190,2021-08-06,0.00,62.7,71.1
Location 2,-117.0862,32.5453,190,2021-08-07,0.00,62.3,69.3
Location 2,-117.0862,32.5453,190,2021-08-08,0.00,62.4,68.4
Location 2,-117.0862,32.5453,190,2021-08-09,0.00,63.4,69.2
Location 2,-117.0862,32.5453,190,2021-08-10,0.00,63.9,72.4
Location 2,-117.0862,32.5453,190,2021-08-11,0.06,66.0,73.0
Location 2,-117.0862,32.5453,190,2021-08-12,0.00,68.3,79.8
Location 2,-117.0862,32.5453,190,2021-08-13,0.00,68.4,77.2
Location 2,-117.0862,32.5453,190,2021-08-14,0.00,67.4,80.1
Location 2,-117.0862,32.5453,190,2021-08-15,0.00,66.6,76.3
Location 2,-117.0862,32.5453,190,2021-08-16,0.00,66.8,73.3
Location 2,-117.0862,32.5453,190,2021-08-17,0.00,67.3,75.7
Location 2,-117.0862,32.5453,190,2021-08-18,0.00,68.8,74.1
Location 2,-117.0862,32.5453,190,2021-08-19,0.00,69.1,77.6
Location 2,-117.0862,32.5453,190,2021-08-20,0.00,67.4,72.6
Location 2,-117.0862,32.5453,190,2021-08-21,0.00,66.7,70.9
Location 2,-117.0862,32.5453,190,2021-08-22,0.00,65.1,72.1
Location 2,-117.0862,32.5453,190,2021-08-23,0.00,67.4,71.5
Location 2,-117.0862,32.5453,190,2021-08-24,0.00,64.5,73.0
Location 2,-117.0862,32.5453,190,2021-08-25,0.00,63.8,72.7
Location 2,-117.0862,32.5453,190,2021-08-26,0.00,65.1,74.1
Location 2,-117.0862,32.5453,190,2021-08-27,0.00,66.0,77.5
Location 2,-117.0862,32.5453,190,2021-08-28,0.00,64.8,73.5
Location 2,-117.0862,32.5453,190,2021-08-29,0.00,65.8,71.4
Location 2,-117.0862,32.5453,190,2021-08-30,0.00,65.4,72.8
Location 2,-117.0862,32.5453,190,2021-08-31,0.00,66.2,71.5
Location 2,-117.0862,32.5453,190,2021-09-01,0.00,65.9,70.3
Location 2,-117.0862,32.5453,190,2021-09-02,0.00,66.7,72.4
Location 2,-117.0862,32.5453,190,2021-09-03,0.00,66.8,72.8
Location 2,-117.0862,32.5453,190,2021-09-04,0.00,64.7,71.5
Location 2,-117.0862,32.5453,190,2021-09-05,0.00,63.7,79.3
Location 2,-117.0862,32.5453,190,2021-09-06,0.00,66.1,75.1
Location 2,-117.0862,32.5453,190,2021-09-07,0.00,67.2,75.1
Location 2,-117.0862,32.5453,190,2021-09-08,0.00,67.8,80.7
Location 2,-117.0862,32.5453,190,2021-09-09,0.00,67.6,76.4
Location 2,-117.0862,32.5453,190,2021-09-10,0.00,67.5,76.9
Location 2,-117.0862,32.5453,190,2021-09-11,0.00,67.8,75.9
Location 2,-117.0862,32.5453,190,2021-09-12,0.00,67.4,78.4
Location 2,-117.0862,32.5453,190,2021-09-13,0.00,64.5,74.8
Location 2,-117.0862,32.5453,190,2021-09-14,0.00,62.8,71.2
Location 2,-117.0862,32.5453,190,2021-09-15,0.00,63.0,70.3
Location 2,-117.0862,32.5453,190,2021-09-16,0.00,63.1,69.6
Location 2,-117.0862,32.5453,190,2021-09-17,0.00,63.2,68.6
Location 2,-117.0862,32.5453,190,2021-09-18,0.00,63.6,69.4
Location 2,-117.0862,32.5453,190,2021-09-19,0.00,62.7,69.2
Location 2,-117.0862,32.5453,190,2021-09-20,0.00,60.5,68.0
Location 2,-117.0862,32.5453,190,2021-09-21,0.00,60.4,70.5
Location 2,-117.0862,32.5453,190,2021-09-22,0.00,64.0,79.1
Location 2,-117.0862,32.5453,190,2021-09-23,0.00,66.6,80.5
Location 2,-117.0862,32.5453,190,2021-09-24,0.00,63.7,72.4
Location 2,-117.0862,32.5453,190,2021-09-25,0.51,64.0,70.2
Location 2,-117.0862,32.5453,190,2021-09-26,0.00,64.0,69.6
Location 2,-117.0862,32.5453,190,2021-09-27,0.00,63.4,67.5
Location 2,-117.0862,32.5453,190,2021-09-28,0.00,63.2,66.6
Location 2,-117.0862,32.5453,190,2021-09-29,0.00,62.3,68.9
Location 2,-117.0862,32.5453,190,2021-09-30,0.00,60.5,69.8
Location 2,-117.0862,32.5453,190,2021-10-01,0.00,56.8,77.8
Location 2,-117.0862,32.5453,190,2021-10-02,0.00,58.2,88.3
Location 2,-117.0862,32.5453,190,2021-10-03,0.00,60.2,89.1
Location 2,-117.0862,32.5453,190,2021-10-04,0.00,62.9,88.5
Location 2,-117.0862,32.5453,190,2021-10-05,0.50,63.9,82.3
Location 2,-117.0862,32.5453,190,2021-10-06,0.00,64.6,75.4
Location 2,-117.0862,32.5453,190,2021-10-07,0.00,64.8,71.7
Location 2,-117.0862,32.5453,190,2021-10-08,0.10,63.5,70.4
Location 2,-117.0862,32.5453,190,2021-10-09,0.00,58.4,68.8
Location 2,-117.0862,32.5453,190,2021-10-10,0.00,55.2,70.4
Location 2,-117.0862,32.5453,190,2021-10-11,0.00,53.9,74.5
Location 2,-117.0862,32.5453,190,2021-10-12,0.00,56.0,68.5
Location 2,-117.0862,32.5453,190,2021-10-13,0.00,49.3,68.9
Location 2,-117.0862,32.5453,190,2021-10-14,0.00,48.6,71.3
Location 2,-117.0862,32.5453,190,2021-10-15,0.00,50.3,72.2
Location 2,-117.0862,32.5453,190,2021-10-16,0.00,53.7,86.2
Location 2,-117.0862,32.5453,190,2021-10-17,0.00,53.7,84.8
Location 2,-117.0862,32.5453,190,2021-10-18,0.00,55.0,73.9
Location 2,-117.0862,32.5453,190,2021-10-19,0.00,49.2,66.4
Location 2,-117.0862,32.5453,190,2021-10-20,0.00,48.4,66.7
Location 2,-117.0862,32.5453,190,2021-10-21,0.00,48.8,68.9
Location 2,-117.0862,32.5453,190,2021-10-22,0.00,51.2,70.9
Location 2,-117.0862,32.5453,190,2021-10-23,0.00,57.0,67.2
Location 2,-117.0862,32.5453,190,2021-10-24,0.00,56.6,66.4
Location 2,-117.0862,32.5453,190,2021-10-25,0.00,55.3,68.8
Location 2,-117.0862,32.5453,190,2021-10-26,0.24,53.4,65.7
Location 2,-117.0862,32.5453,190,2021-10-27,0.00,51.3,66.1
Location 2,-117.0862,32.5453,190,2021-10-28,0.00,51.1,77.2
Location 2,-117.0862,32.5453,190,2021-10-29,0.00,56.2,83.9
Location 2,-117.0862,32.5453,190,2021-10-30,0.00,56.9,76.6
Location 2,-117.0862,32.5453,190,2021-10-31,0.00,57.9,66.2
Location 2,-117.0862,32.5453,190,2021-11-01,0.00,56.8,64.8
Location 2,-117.0862,32.5453,190,2021-11-02,0.00,55.8,68.5
Location 2,-117.0862,32.5453,190,2021-11-03,0.00,53.9,64.4
Location 2,-117.0862,32.5453,190,2021-11-04,0.00,55.0,65.6
Location 2,-117.0862,32.5453,190,2021-11-05,0.00,54.9,64.1
Location 2,-117.0862,32.5453,190,2021-11-06,0.00,55.1,64.0
Location 2,-117.0862,32.5453,190,2021-11-07,0.00,55.7,64.2
Location 2,-117.0862,32.5453,190,2021-11-08,0.00,55.1,64.0
Location 2,-117.0862,32.5453,190,2021-11-09,0.00,53.1,63.8
Location 2,-117.0862,32.5453,190,2021-11-10,0.00,53.6,65.5
Location 2,-117.0862,32.5453,190,2021-11-11,0.00,57.4,69.3
Location 2,-117.0862,32.5453,190,2021-11-12,0.00,62.2,83.4
Location 2,-117.0862,32.5453,190,2021-11-13,0.00,62.8,86.1
Location 2,-117.0862,32.5453,190,2021-11-14,0.00,61.6,81.1
Location 2,-117.0862,32.5453,190,2021-11-15,0.00,60.6,82.9
Location 2,-117.0862,32.5453,190,2021-11-16,0.00,52.8,75.7
Location 2,-117.0862,32.5453,190,2021-11-17,0.00,52.0,62.3
Location 2,-117.0862,32.5453,190,2021-11-18,0.00,53.3,64.5
Location 2,-117.0862,32.5453,190,2021-11-19,0.00,52.7,62.9
Location 2,-117.0862,32.5453,190,2021-11-20,0.00,54.0,63.0
Location 2,-117.0862,32.5453,190,2021-11-21,0.00,54.0,62.6
Location 2,-117.0862,32.5453,190,2021-11-22,0.00,54.2,81.4
Location 2,-117.0862,32.5453,190,2021-11-23,0.00,58.5,84.3
Location 2,-117.0862,32.5453,190,2021-11-24,0.00,54.3,67.1
Location 2,-117.0862,32.5453,190,2021-11-25,0.00,50.9,65.2
Location 2,-117.0862,32.5453,190,2021-11-26,0.00,50.6,75.6
Location 2,-117.0862,32.5453,190,2021-11-27,0.00,54.5,77.0
Location 2,-117.0862,32.5453,190,2021-11-28,0.00,53.4,71.8
Location 2,-117.0862,32.5453,190,2021-11-29,0.00,52.4,75.6
Location 2,-117.0862,32.5453,190,2021-11-30,0.00,50.0,72.3
Location 2,-117.0862,32.5453,190,2021-12-01,0.00,50.3,63.6
Location 2,-117.0862,32.5453,190,2021-12-02,0.00,52.2,65.8
Location 2,-117.0862,32.5453,190,2021-12-03,0.00,53.8,60.4
Location 2,-117.0862,32.5453,190,2021-12-04,0.00,54.0,60.9
Location 2,-117.0862,32.5453,190,2021-12-05,0.00,54.4,60.8
Location 2,-117.0862,32.5453,190,2021-12-06,0.00,50.1,61.6
Location 2,-117.0862,32.5453,190,2021-12-07,0.00,49.3,61.6
Location 2,-117.0862,32.5453,190,2021-12-08,0.03,52.9,60.4
Location 2,-117.0862,32.5453,190,2021-12-09,0.01,53.3,66.1
Location 2,-117.0862,32.5453,190,2021-12-10,0.22,52.0,61.6
Location 2,-117.0862,32.5453,190,2021-12-11,0.00,48.5,60.9
Location 2,-117.0862,32.5453,190,2021-12-12,0.00,48.3,67.4
Location 2,-117.0862,32.5453,190,2021-12-13,0.00,47.1,62.2
Location 2,-117.0862,32.5453,190,2021-12-14,0.00,50.9,59.1
Location 2,-117.0862,32.5453,190,2021-12-15,1.01,49.4,60.8
Location 2,-117.0862,32.5453,190,2021-12-16,0.00,44.2,56.2
Location 2,-117.0862,32.5453,190,2021-12-17,0.01,43.2,57.4
Location 2,-117.0862,32.5453,190,2021-12-18,0.00,46.5,62.8
Location 2,-117.0862,32.5453,190,2021-12-19,0.00,46.1,65.9
Location 2,-117.0862,32.5453,190,2021-12-20,0.00,44.1,61.6
Location 2,-117.0862,32.5453,190,2021-12-21,0.00,43.8,63.6
Location 2,-117.0862,32.5453,190,2021-12-22,0.00,52.4,65.3
Location 2,-117.0862,32.5453,190,2021-12-23,0.00,51.7,62.8
Location 2,-117.0862,32.5453,190,2021-12-24,0.71,53.7,64.1
Location 2,-117.0862,32.5453,190,2021-12-25,0.30,52.6,60.9
Location 2,-117.0862,32.5453,190,2021-12-26,0.25,52.5,57.6
Location 2,-117.0862,32.5453,190,2021-12-27,0.00,46.2,57.3
Location 2,-117.0862,32.5453,190,2021-12-28,0.21,46.7,55.6
Location 2,-117.0862,32.5453,190,2021-12-29,0.22,47.8,55.2
Location 2,-117.0862,32.5453,190,2021-12-30,0.12,48.0,58.2
Location 2,-117.0862,32.5453,190,2021-12-31,0.02,52.6,63.8

Location 3,-117.0415,32.5418,135,2021-01-01,0.00,45.7,60.6
Location 3,-117.0415,32.5418,135,2021-01-02,0.00,45.7,66.0
Location 3,-117.0415,32.5418,135,2021-01-03,0.00,46.6,63.1
Location 3,-117.0415,32.5418,135,2021-01-04,0.00,45.0,61.2
Location 3,-117.0415,32.5418,135,2021-01-05,0.00,46.0,62.4
Location 3,-117.0415,32.5418,135,2021-01-06,0.00,45.5,59.0
Location 3,-117.0415,32.5418,135,2021-01-07,0.00,46.1,59.7
Location 3,-117.0415,32.5418,135,2021-01-08,0.00,45.5,68.2
